,w,thetav
2997,-0.7785,294.1651675384742
2998,-0.80225,294.1296880323985
2999,-0.57225,294.10202408577516
3000,-0.3185,294.1543118252719
3001,0.0155,294.0951514355636
3002,0.049,294.124176842737
3003,-0.0195,294.10861369333526
3004,0.26575,294.05667080755086
3005,0.09925,294.12147476757883
3006,0.08025,294.0920947790031
3007,0.18100000000000002,294.0792313647464
3008,0.34,294.10940052027803
3009,0.5272501,294.11457082718806
3010,-0.5847501,294.36739659780727
3011,-0.862,294.32289765931216
3012,-1.44525,294.4283721620075
3013,-1.855,294.4066676729963
3014,-1.54525,294.6366290552878
3015,-1.661,294.5306470110651
3016,-1.006,294.20397179618436
3017,-1.43775,294.31114027351987
3018,-0.75225,294.16768134796007
3019,0.33875,294.22567003502115
3020,0.18725,294.24592925580436
3021,-0.8275,294.21823191148934
3022,-0.8825001,294.1663860725727
3023,-1.3395,294.556628483972
3024,-1.1345,294.44249558513127
3025,-1.1420000000000001,294.451142480353
3026,-1.5325,294.6600958301319
3027,-1.38325,294.43085695897395
3028,-1.19275,294.07416366368255
3029,-0.9545,294.4210156989103
3030,-1.39225,294.6487033025886
3031,-1.49225,294.406205136907
3032,-1.65925,294.62407018797745
3033,-1.591,294.6227803831303
3034,-1.74725,294.38515025691925
3035,-2.04225,294.4459726974787
3036,-2.16975,294.6116930076805
3037,-1.18175,294.42911312764926
3038,-1.2935,294.38759770470875
3039,-1.06425,294.2913937144827
3040,-1.10325,294.39509334154934
3041,-1.04175,294.44522485562743
3042,-1.08,294.2545158404557
3043,-0.4225,294.5217510584182
3044,-0.617,294.5402972937376
3045,-0.24375,294.6544494842562
3046,-0.1875,294.58471183146315
3047,-0.9317501,294.5086563108809
3048,-0.68325,294.5501717338214
3049,-0.19175,294.4822937361341
3050,-0.37925,294.6123785822462
3051,-0.7805001,294.6406011123852
3052,-1.2505,294.46595662294243
3053,-1.28325,294.58872580479465
3054,-1.3755,294.55411507273993
3055,-1.16975,294.3634390122631
3056,-1.43075,294.3405172842909
3057,-1.7375,294.3259432608001
3058,-2.05425,294.5195757240454
3059,-1.4515,294.30521149348505
3060,-1.3485,294.5800986158382
3061,-0.4435,294.42565605853184
3062,-0.316,294.48713681918514
3063,-0.27375,294.47360605367084
3064,-0.20225,294.46253022165473
3065,0.0285,294.453841846961
3066,-0.34925,294.58471183146315
3067,-0.04075,294.4970695703493
3068,0.47425,294.5580378772724
3069,0.20575,294.4335428807144
3070,-0.39575,294.5943552920953
3071,-0.11875,294.59391639484056
3072,-0.07975,294.57659063356743
3073,-0.83675,294.49881336386176
3074,-0.8857501,294.5195757240454
3075,-0.41825,294.55411507273993
3076,-0.38775,294.6059903803305
3077,-0.40700000000000003,294.5514383074769
3078,0.35625,294.52993650889147
3079,0.14800000000000002,294.5990865896407
3080,0.30575,294.6059903803305
3081,0.033,294.59952601080215
3082,0.11925,294.5580378772724
3083,-0.015,294.59087755032203
3084,-0.31125,294.5874508018299
3085,-0.40125,294.7241127952662
3086,-0.7815,294.4127886152933
3087,-0.41600000000000004,294.47331763999813
3088,-0.4325,294.67740294974845
3089,-0.66925,294.32495695161595
3090,-0.99625,294.33284705148986
3091,-0.2125,294.5195757240454
3092,-0.8605,294.49881336386176
3093,-0.8805,294.312629889644
3094,-0.95525,294.47168895282744
3095,-0.439,294.431407076625
3096,-0.84175,294.541523962106
3097,-0.33125,294.51901732038897
3098,-0.5560001,294.5030136548731
3099,-0.7105001,294.37377962608326
3100,-0.00925,294.51309239928185
3101,0.34525,294.51143724398355
3102,0.136,294.4819762991345
3103,-0.1115,294.54421869808533
3104,0.07275,294.4135512176991
3105,0.31375,294.42617569608757
3106,0.079,294.4731042490634
3107,0.38225,294.44249558513127
3108,-0.32375,294.4664131497327
3109,0.49,294.3651828435878
3110,1.879,294.2441854244796
3111,1.3205,293.9928589451634
3112,0.965,293.95096646987986
3113,0.606,294.2355376527642
3114,0.2685,294.4516095715222
3115,0.20175,294.467690218832
3116,-0.0675,294.5397801307813
3117,-0.05925,294.5323906656441
3118,-0.06125,294.3747782235368
3119,-0.3125,294.40028393159525
3120,-0.136,294.32245567377515
3121,0.163,294.431407076625
3122,-0.12875,294.50575794504306
3123,0.146,294.50401415153055
3124,-0.46375,294.4131185743602
3125,-0.5095,294.4106549140642
3126,-0.36325,294.4556162333421
3127,-0.5655,294.40492384167163
3128,-0.31725,294.5593464532774
3129,-0.48,294.6462460549762
3130,-0.02925,294.5356008335739
3131,-0.32,294.4681265239788
3132,-0.5065,294.43085695897395
3133,-0.51475,294.55978184748716
3134,-0.1175,294.56870150748915
3135,-0.0215,294.60475792144643
3136,-0.17600000000000002,294.4827333914226
3137,-0.36125,294.5943552920953
3138,-0.27825,294.6020481662701
3139,-0.299,294.55978184748716
3140,-0.6990001,294.438290472069
3141,-0.44,294.5203176421269
3142,-0.42225,294.5229919277102
3143,-0.36625,294.48842198614705
3144,-0.4145,294.5788023413498
3145,-0.53075,294.5978126365561
3146,-0.62125,294.5047267190207
3147,-0.8525,294.47157366978337
3148,-0.6555001,294.51608813702046
3149,-1.06175,294.52993650889147
3150,-1.0655,294.54942001276095
3151,-0.2435,294.2498791917382
3152,-0.03175,294.45677987843226
3153,-0.45399999999999996,294.25929968943103
3154,-0.3275,294.24813539822577
3155,-0.22475,294.27007775040596
3156,-0.2785,294.2071123151716
3157,-0.03775,294.2347506735457
3158,0.0285,294.40587392637167
3159,0.01675,294.5424747278706
3160,0.32925,294.4231810459882
3161,0.313,294.4007032076648
3162,0.377,294.44296179980677
3163,0.555,294.45430734479174
3164,0.2185,294.42739988985653
3165,0.43975,294.4694340123445
3166,0.4755,294.38646615259285
3167,0.316,294.4321560193826
3168,0.39025,294.4066676729963
3169,0.94025,294.31902927248746
3170,1.23125,294.2933305736287
3171,1.32825,294.3068941012603
3172,1.02625,294.3163100563942
3173,1.3090000000000002,294.3093966189409
3174,0.64325,294.2696290583693
3175,0.79075,294.37163794964084
3176,0.43825,294.25574569695567
3177,0.49325,294.1314316869774
3178,0.56475,294.1901551180883
3179,0.5135,294.22817902408104
3180,0.7015001000000001,294.2212757834383
3181,0.337,294.25406872569425
3182,0.21025,294.0678850973375
3183,0.56925,294.0593291062181
3184,0.93125,294.0790705357255
3185,0.71975,294.11587135430244
3186,0.7425,294.11973093625414
3187,0.318,294.038079887738
3188,0.25425,294.03465375944256
3189,0.253,293.98284376578493
3190,0.3335,293.9534667550139
3191,0.3865,294.02991852411037
3192,0.43125,294.0172843322565
3193,0.52125,293.96212384704603
3194,0.5345,293.9482765785188
3195,0.521,293.9716982371949
3196,0.48625,293.9561978504173
3197,0.5527501,293.9694453091663
3198,0.57525,294.0173803626199
3199,0.6225,294.0385357022938
3200,0.56,294.00573943597675
3201,0.396,293.9452662210327
3202,0.21525,294.2441854244796
3203,0.2575,294.184985335214
3204,0.18875,294.2528433940391
3205,0.21675,294.18666780893045
3206,0.049,294.07610379373074
3207,0.09175,294.15181520111105
3208,0.02825,294.1172621538154
3209,0.14525,293.97384864995706
3210,0.168,294.0903509476784
3211,0.1805,294.1024863820433
3212,0.19875,294.1836816160036
3213,-0.0675,294.1842166980139
3214,-0.0385,294.0605434610558
3215,0.16775,294.0295247638099
3216,0.0175,294.215770974308
3217,0.03775,294.09558244165254
3218,0.38425,294.11684100364585
3219,0.3105,294.12591061429555
3220,0.58675,294.13878050885376
3221,0.37425,294.12278479175563
3222,0.0375,294.2347506735457
3223,0.16699999999999998,294.18981539421134
3224,0.114,294.163921006052
3225,0.16375,294.1915593644261
3226,-0.154,294.1345692734319
3227,-0.0175,294.25625967178047
3228,0.06175,294.2174537525854
3229,0.05775,294.17428284077823
3230,0.25275,294.1293373627877
3231,-0.1175,294.0869346699371
3232,0.46399999999999997,294.11973093625414
3233,0.183,294.1905957542383
3234,-0.07175,294.1503875575166
3235,0.08350001,294.14742828056916
3236,-0.11475,294.23257382571086
3237,-0.01475,294.1262415104823
3238,0.04575,294.1728511308344
3239,-0.079,294.2105696596325
3240,0.30475,294.14049374664637
3241,0.20475,294.2441854244796
3242,0.1855,294.1163044606688
3243,0.484,294.108711267918
3244,0.73,294.1435047104946
3245,0.7785,294.11587135430244
3246,0.95825,294.1970583587311
3247,0.721,294.1503875575166
3248,0.56575,294.0191240171988
3249,0.9665,294.1884114635094
3250,0.7245001,294.1525985874792
3251,0.81275,294.1560556565966
3252,0.93525,294.18810201996524
3253,0.7625,294.1106811778073
3254,0.8735,294.1106811778073
3255,0.7625,294.0692005530879
3256,0.64425,294.124176842737
3257,0.66025,294.09558244165254
3258,0.7240000000000001,294.0295247638099
3259,0.9945,294.0851908386124
3260,0.8175001000000001,294.067456898509
3261,0.9630001,294.0951514355636
3262,0.9665,294.0657744247925
3263,0.8347501,294.14391002438776
3264,0.7295001,294.06100155263476
3265,0.8232501,294.0990089172379
3266,0.63125,294.07478903772824
3267,0.72275,294.07478903772824
3268,0.8945,294.1180176984614
3269,0.86725,294.04892730533396
3270,0.9310001,294.11457082718806
3271,0.8740000000000001,294.06271479042744
3272,0.9915,294.10940052027803
3273,0.92475,294.07478903772824
3274,0.9075,294.0834470072877
3275,0.85,294.0548627815858
3276,0.82875,294.12670626155295
3277,0.6635,293.97115854695903
3278,0.70375,294.0143872076922
3279,0.73,294.0782767003776
3280,0.59575,294.02297379234363
3281,0.6760001,294.11684100364585
3282,0.9400001,293.99936438806833
3283,0.6895,294.1283889058136
3284,0.6702501000000001,294.0765328690529
3285,0.8577501000000001,294.10379833078525
3286,0.7870001,294.20397179618436
3287,0.49475,294.26794658465275
3288,0.5870000000000001,294.30765296436203
3289,0.54475,294.2965639092829
3290,0.7352501,294.288676700202
3291,1.0435,294.0519577466965
3292,0.87125,294.26445927549497
3293,0.46775,294.1503875575166
3294,0.36625,294.1314316869774
3295,0.59075,294.2558123802732
3296,0.711,294.26201436296543
3297,0.85725,294.2683951061453
3298,0.9652501,294.24069776183023
3299,1.06975,294.3012015703064
3300,0.95275,294.32245567377515
3301,0.6635,294.2523862519778
3302,0.47700000000000004,294.3336038468376
3303,0.47775,294.35880000171943
3304,0.66475,294.3686093191732
3305,0.5445001,294.34962093363765
3306,0.44,294.3138692753102
3307,0.64,294.368150640483
3308,0.67075,294.3617053787824
3309,0.3285,294.33232539020673
3310,0.7655,294.3881793532367
3311,0.4155,294.317285478975
3312,0.39225,294.24967722353045
3313,0.2355,294.27827595359093
3314,0.319,294.35532261231737
3315,0.7557501,294.3103816882852
3316,0.69125,294.27530924438
3317,0.836,294.16420423561266
3318,1.11775,294.2402520475982
3319,0.7787501,294.1659478901916
3320,0.2875,294.3501524175172
3321,0.2575,294.2545158404557
3322,0.9835001,294.1521312120955
3323,0.9675,294.3059093097831
3324,0.9127501,294.20397179618436
3325,1.0725,294.23334880695535
3326,1.2685,294.30733450991033
3327,0.526,294.2278461832803
3328,0.691,294.169425002539
3329,0.7047501,294.23334880695535
3330,0.8175001000000001,294.368150640483
3331,0.632,294.1836816160036
3332,0.77175,294.13831453399945
3333,0.7205001,294.18596049152643
3334,0.1515,294.0134916947651
3335,0.22725,294.1543118252719
3336,0.3515,294.0662024530768
3337,0.753,294.02820528631776
3338,1.0635,294.0990089172379
3339,1.01925,294.12670626155295
3340,1.0545,294.13878050885376
3341,0.9227501,294.0437366027359
3342,0.9445,294.09558244165254
3343,1.22375,294.0731165913116
3344,0.7965,293.9573404683335
3345,0.8005,294.31501964893187
3346,1.02625,294.1300919457623
3347,1.02125,294.0869346699371
3348,1.11875,293.99359380376796
3349,1.2795,294.067456898509
3350,1.2305,294.3491641795126
3351,0.8157501,294.36123720302976
3352,0.7875,294.3923884588109
3353,0.8667501,294.3336038468376
3354,0.40025,294.3461434688322
3355,0.38475,294.39973313907353
3356,0.14325,294.34323842920463
3357,0.053,294.4187419202971
3358,0.07175,294.44986574019754
3359,0.3115,294.39627606995623
3360,0.3585,294.40492384167163
3361,0.56125,294.5143749363766
3362,0.44525,294.4335428807144
3363,0.363,294.4343038302473
3364,0.47075,294.4239734142712
3365,0.5285,294.4533534028469
3366,0.8025,294.4088422486982
3367,0.8520001,294.38025425443135
3368,0.98375,294.4127886152933
3369,1.03325,294.3518350252924
3370,1.2445,294.41410171059766
3371,1.09125,294.3928495943708
3372,1.22475,294.3456870671652
3373,1.1640000000000001,294.3795317690345
3374,0.9220001,294.368150640483
3375,0.9185001,294.39056412236397
3376,0.951,294.25679318005086
3377,0.7435001,294.2523862519778
3378,0.46325,294.36301144803986
3379,0.5475,294.33459084500237
3380,0.83525,294.32077306599996
3381,1.013,294.35880000171943
3382,0.308,294.4331508701375
3383,0.6565,294.3293594644649
3384,0.5935,294.3565350718724
3385,0.42,294.36616035902534
3386,0.3625,294.3004300196449
3387,0.31625,294.30074972371915
3388,0.37825,294.33877362971197
3389,0.418,294.37035315049786
3390,0.45899999999999996,294.32289765931216
3391,0.46399999999999997,294.32670060619483
3392,0.12975,294.34226093886974
3393,0.06925,294.3017239064601
3394,0.0525,294.4253759578612
3395,0.09150001,294.27530924438
3396,0.13475,294.33748549927276
3397,0.002,294.33058155888205
3398,0.03575,294.33671683849917
3399,-0.121,294.3795317690345
3400,-0.5335,294.3427169932469
3401,-0.2555,294.2948201157704
3402,-0.56925,294.2769918886407
3403,-0.63975,294.3167634802565
3404,-0.77375,294.2671845577656
3405,-0.2895,294.3132758176072
3406,-0.43975,294.35402395811565
3407,-0.3325,294.4054541263954
3408,-0.13775,294.38417122912335
3409,0.1225,294.3090784801251
3410,0.075,294.3409731619222
3411,0.21875,294.288676700202
3412,0.22375,294.33534750141655
3413,0.64825,294.297775094721
3414,0.17025,294.36739659780727
3415,0.071,294.2973235954238
3416,-0.366,294.2696290583693
3417,-0.34375,294.2088562853864
3418,-0.44925,294.2286235145295
3419,0.05475,294.24592925580436
3420,-0.10425,294.21648808016465
3421,-0.10675,294.29183255244595
3422,-0.05425,294.2464629880734
3423,0.02275,294.35227998790094
3424,0.04075,294.3012015703064
3425,0.32225,294.30565173163296
3426,0.4005,294.1974996946291
3427,0.5362501000000001,294.2649176413399
3428,0.3395,294.3098493420218
3429,0.735,294.2942874320716
3430,0.9400001,294.3248987788538
3431,0.52025,294.25929968943103
3432,0.364,294.28518939104424
3433,0.22425,294.3138692753102
3434,0.35925,294.32366742064727
3435,0.391,294.3461434688322
3436,0.49825,294.3570562082069
3437,0.61725,294.34394341258627
3438,0.66475,294.3617053787824
3439,0.5225,294.30765296436203
3440,0.6205,294.2948201157704
3441,0.59225,294.4106549140642
3442,0.54,294.45503604710757
3443,0.5645,294.4076178965864
3444,0.6892501,294.47012894132337
3445,0.583,294.46542765014766
3446,0.32225,294.4066676729963
3447,0.4155,294.453841846961
3448,0.3935,294.29999031057054
3449,0.2335,294.3604826094947
3450,-0.03175,294.3363346385148
3451,-0.0425,294.3651828435878
3452,0.21,294.4007032076648
3453,0.07475001,294.3276870543126
3454,-0.198,294.53079995092696
3455,0.00125,294.383710973158
3456,0.244,294.478488358705
3457,0.325,294.4231810459882
3458,0.10775,294.4788064269763
3459,0.04025,294.4844772227473
3460,0.3725,294.41827816042417
3461,0.13925,294.4572988411173
3462,0.2355,294.42002181500305
3463,0.29275,294.5108873493517
3464,0.2425,294.4434810621149
3465,-0.0405,294.4234324873482
3466,0.12575,294.3405172842909
3467,-0.17325,294.3829581703222
3468,-0.2625,294.4343038302473
3469,-0.139,294.40492384167163
3470,-0.18975,294.39973313907353
3471,0.06275,294.2970032711528
3472,0.1325,294.2994577389817
3473,-0.32375,294.3090784801251
3474,-0.0235,294.32150023288926
3475,0.1005,294.4113749197813
3476,0.00625,294.30765296436203
3477,0.22675,294.2575560348521
3478,0.02075,294.33574166794807
3479,-0.45825,294.2769918886407
3480,-0.60575,294.25679318005086
3481,-0.39375,294.3456212478727
3482,-0.49025,294.30468923295575
3483,-0.4925,294.33058155888205
3484,-0.35075,294.3017239064601
3485,-0.5325,294.26201436296543
3486,-0.44975,294.28389582903145
3487,-0.539,294.333290090007
3488,-0.22325,294.2873834916808
3489,0.09625001,294.2913937144827
3490,-0.10800000000000001,294.24069776183023
3491,0.14125,294.3474205249337
3492,0.27325,294.3678431373027
3493,0.47275,294.2769918886407
3494,0.1185,294.33459084500237
3495,-0.1665,294.37035315049786
3496,-0.34425,294.358217716133
3497,-0.24825,294.42739988985653
3498,-0.10175,294.3871982823158
3499,-0.03475,294.39973313907353
3500,-0.0055,294.28518939104424
3501,-0.01975,294.21087503682713
3502,0.43799999999999994,294.2706109590533
3503,0.71375,294.3718596831967
3504,0.34625,294.2471654850514
3505,0.5720000000000001,294.2471654850514
3506,-0.13325,294.244719194561
3507,-0.0345,294.3715753244736
3508,-0.17175,294.3154715227696
3509,-0.1215,294.288676700202
3510,-0.14625,294.27827595359093
3511,0.07200000000000001,294.5229919277102
3512,-0.65725,294.44567928162405
3513,0.649,294.406205136907
3514,0.25175,294.4711166201197
3515,0.02775,294.2930763222579
3516,-0.2225,294.3889011496531
3517,-0.32025,294.4612424310258
3518,-0.257,294.52691157846886
3519,-0.06775001,294.3622264030071
3520,-0.17925,294.47680558042765
3521,-0.0535,294.2693649127787
3522,-0.07250001,294.2523862519778
3523,-0.2925,294.44522485562743
3524,-0.26025,294.2831840919658
3525,-0.50825,294.3565350718724
3526,-0.855,294.4412179684821
3527,-0.4655,294.28563966035614
3528,-0.10425,294.56696804972063
3529,-0.1005,294.4373258022569
3530,0.52575,294.260270569453
3531,0.915,294.24069776183023
3532,0.94675,294.2614299786905
3533,0.731,294.3928495943708
3534,0.7859999999999999,294.44865125691507
3535,0.26425,294.43186010243704
3536,0.86575,294.41703888034846
3537,0.7895001,294.4698602955373
3538,0.77975,294.5731642322798
3539,0.71125,294.54278121544473
3540,0.81975,294.60547464185544
3541,1.11975,294.6694865086689
3542,0.83775,294.7317341484696
3543,0.6285,294.82341276606616
3544,0.15325,294.7478087217226
3545,-0.4005,294.7991724908685
3546,-0.5785,294.8740960834684
3547,-0.8200001,294.79804221202943
3548,-0.51125,294.8221901830092
3549,-0.61975,294.82050757523405
3550,-0.24475,294.82810836414137
3551,-0.36375,294.78762024144606
3552,-0.62525,294.7893538373356
3553,-0.84225,294.75129630874756
3554,-0.12725,294.80491540985054
3555,0.07,294.8965716442959
3556,0.14675,294.8216791325855
3557,0.08025,294.74729605841986
3558,-0.1665,294.79804221202943
3559,-0.40675,294.7807062531335
3560,-0.42100000000000004,294.80146861331707
3561,-0.52175,294.7623899210941
3562,-0.613,294.74682958841913
3563,-0.42775,294.8333393278781
3564,-0.6425,294.8395261419052
3565,-0.7500001000000001,294.79179752229635
3566,-0.753,294.7940123818025
3567,-0.52325,294.75349512385503
3568,-0.1355,294.82096943345016
3569,-1.02325,294.81354259880703
3570,-0.33325,294.87630734213565
3571,-0.035,294.84123934254904
3572,-0.1305,294.83261215359255
3573,-0.13775,294.7910976308481
3574,-0.7125,294.90873740839174
3575,-0.8945,294.85508771442005
3576,-0.77275,294.8758398769809
3577,-0.9242501000000001,294.82742156354664
3578,-1.035,294.7045809983343
3579,-0.57375,294.7807062531335
3580,0.08750001,294.72062485483673
3581,-0.6530001,294.6860514102286
3582,-0.09275001,294.63417084600394
3583,0.21925,294.67391500931893
3584,0.561,294.38934153603344
3585,0.20225,294.516519147774
3586,0.4035,294.6669697244286
3587,0.19625,294.6393313660546
3588,-0.8490000000000001,294.67740294974845
3589,-1.07425,294.7154337388174
3590,-0.439,294.65663848567107
3591,-1.25425,294.6669697244286
3592,-1.16825,294.59087755032203
3593,-0.11725,294.73444403402374
3594,-0.02425,294.6687136946434
3595,-0.5115,294.68256346979905
3596,-0.4825,294.71197639435655
3597,-0.7302501,294.67045766485813
3598,-0.75975,294.6255121868675
3599,-0.872,294.69463867877135
3600,-0.9490001,294.5960992623101
3601,-0.79375,294.5580378772724
3602,-0.87925,294.6025741766657
3603,-0.87025,294.67518125157125
3604,-0.9055001,294.60773417384297
3605,-0.97825,294.5195757240454
3606,-1.046,294.60773417384297
3607,-1.4525,294.4832517913469
3608,-1.4185,294.59566018835307
3609,-1.43525,294.44865125691507
3610,-1.198,294.2498791917382
3611,-1.8625,294.1876430993017
3612,-1.6715,294.3155416854625
3613,-1.1835,294.26201436296543
3614,-0.5275,294.43483347791266
3615,-0.617,294.2706109590533
3616,0.09675001,294.41235791708516
3617,-0.057,294.3068941012603
3618,0.222,294.3397610398025
3619,1.2830000000000001,294.4607864281422
3620,1.36425,294.4694340123445
3621,1.04425,294.5593464532774
3622,0.6715,294.5213195175579
3623,0.70025,294.3647245121876
3624,0.7875,294.48545404090777
3625,1.014,294.46595662294243
3626,0.86325,294.4590426346298
3627,1.10275,294.4711166201197
3628,0.66825,294.3678431373027
3629,0.49625,294.3599615474577
3630,0.71375,294.4279194896001
3631,0.81625,294.5096146575085
3632,0.5705,294.5143749363766
3633,0.35825,294.4343038302473
3634,0.35225,294.377787975522
3635,0.12975,294.39854013808275
3636,-0.08975001,294.4054541263954
3637,-0.1385,294.47726177952586
3638,0.1425,294.4629864012406
3639,0.34675,294.3241994672876
3640,0.456,294.27827595359093
3641,0.32175,294.3121254817977
3642,0.5555,294.1962906835039
3643,-0.018000000000000002,294.281002336768
3644,0.042,294.2209314943587
3645,-0.14300000000000002,294.32981234823376
3646,-0.441,294.1777401852391
3647,-0.50575,294.2036345733984
3648,-0.09,294.17260006250086
3649,0.28575,294.0982110639841
3650,0.65125,294.11164021597705
3651,0.8935,294.1755691138117
3652,0.96075,294.2395489997608
3653,0.92725,294.36739659780727
3654,1.4455,294.25625967178047
3655,1.1305,294.13411577680455
3656,1.63475,294.2631738100152
3657,1.47725,294.2627258177264
3658,0.9597501,294.1573213885906
3659,1.50125,294.06271479042744
3660,1.5659999999999998,294.12449785590337
3661,1.5695,294.2005456678889
3662,1.23125,294.2153398430437
3663,1.449,294.21231362984724
3664,1.55125,294.1573213885906
3665,1.51,294.304237032877
3666,1.30725,294.28563966035614
3667,0.9102501000000001,294.4135512176991
3668,1.34875,294.214805435904
3669,0.8759999999999999,294.2827461302805
3670,1.18875,294.34394341258627
3671,0.93225,294.2441854244796
3672,1.09575,294.10896811365967
3673,0.77075,294.20537854361316
3674,0.77325,294.16420423561266
3675,0.9580001,294.24761190006507
3676,1.4305,294.1785215069375
3677,1.42575,294.15560832444294
3678,1.71775,294.1901551180883
3679,0.5785,294.06195484109855
3680,0.1115,294.1283889058136
3681,0.5470001,294.1548679393653
3682,0.5420001,294.2015220640413
3683,0.9137501,294.11684100364585
3684,1.3185,294.07748739453166
3685,1.15425,294.0437366027359
3686,1.028,294.2516229852507
3687,0.853,294.32366742064727
3688,1.186,294.2066820612186
3689,0.9120001,294.25504938653836
3690,0.8590000000000001,294.1435047104946
3691,1.399,294.30565173163296
3692,1.50125,294.3125664205546
3693,1.34275,294.4162969530352
3694,1.244,294.2589724820839
3695,0.8822501,294.27795218132155
3696,0.4035,294.08397406510363
3697,0.87125,294.35532261231737
3698,0.05975,294.1905957542383
3699,0.67625,294.176026810993
3700,1.114,294.64107533626935
3701,-0.0195,294.46891531279704
3702,-0.469,294.453841846961
3703,-0.107,294.7339909427202
3704,0.0625,294.70806858535923
3705,0.50975,294.56967664525484
3706,0.00075,294.68037184161716
3707,-0.2285,294.6123785822462
3708,-0.7390000000000001,294.736240130938
3709,0.6940000000000001,294.75175115364027
3710,0.02325,294.80018457206035
3711,-0.56675,294.8088330325405
3712,-1.3115,294.5783242294571
3713,-1.35025,294.5170548070717
3714,-2.21625,294.4790758338814
3715,-1.4155,294.314249198832
3716,-1.12575,294.45486474839436
3717,-0.67425,294.4265975958241
3718,-0.9992501,294.40716732703925
3719,-0.34975,294.34939253015204
3720,-0.2945,294.38515025691925
3721,-1.061,294.39205474718466
3722,-0.56225,294.44567928162405
3723,-0.27625,294.582280083123
3724,0.06550001,294.47157366978337
3725,-0.09075,294.4339946956844
3726,-0.00375,294.39205474718466
3727,0.2315,294.3898925538806
3728,-0.25475,294.28518939104424
3729,-0.20725,294.4474232518388
3730,0.45425,294.38417122912335
3731,0.237,294.47157366978337
3732,-0.5095,294.5407307576559
3733,-0.2495,294.30390776141826
3734,-0.19225,294.25205779316224
3735,1.01325,294.4187419202971
3736,0.9355,294.4076178965864
3737,1.8295,294.3651828435878
3738,1.028,294.39973313907353
3739,0.4205,294.1634951283218
3740,0.30775,294.2666512748206
3741,0.3265,294.3910751695141
3742,0.23875,294.2689283512781
3743,0.17800000000000002,294.11684100364585
3744,-0.2885,294.6976772076445
3745,-0.52175,294.7288309455429
3746,-0.05925,294.69076321933187
3747,-0.2335,294.67694544032946
3748,0.1125,294.81011619751933
3749,-0.27925,294.67868923384196
3750,-0.28025,294.6925070128444
3751,0.13825,294.61712616009294
3752,0.49275,294.60475792144643
3753,1.6465,294.07707027441387
3754,1.3535,294.1461191574999
3755,1.26325,294.2177069127822
3756,1.24925,294.0834470072877
3757,0.882,294.7243252278597
3758,0.71925,294.75129630874756
3759,0.54225,294.7426487245453
3760,0.33825,294.6475456935665
3761,0.14225,294.7288309455429
3762,-0.01075,294.77896245962097
3763,0.26725,294.74955251523505
3764,0.04275,294.67343745805874
3765,0.1555,294.65787588554394
3766,0.1835,294.6388573188727
3767,0.31525,294.5402972937376
3768,0.40425,294.59391639484056
3769,0.2365,294.6059903803305
3770,0.54025,294.76688847413106
3771,1.03,294.5333935030478
3772,0.8205,294.6258036457459
3773,0.53075,294.54378488076253
3774,0.23675,294.52691157846886
3775,0.142,294.47924572877315
3776,0.39925,294.50095599837215
3777,0.31325,294.50049597163695
3778,0.4725,294.6089623045048
3779,0.25675,294.6652563501826
3780,0.4985,294.5718876524281
3781,0.268,294.74138931891406
3782,-0.17125,294.66477967623365
3783,-0.60225,294.6953890324392
3784,-0.7055,294.64927928945605
3785,-0.9102501000000001,294.64799002519095
3786,-0.382,294.7092377045967
3787,-0.35025,294.76688847413106
3788,-0.45325,294.7115255795155
3789,0.21600000000000003,294.55283656259684
3790,0.27325,294.3881793532367
3791,0.09875,294.47460420714464
3792,-0.38,294.38934153603344
3793,-0.2,294.54204108725
3794,-0.26625,294.4373258022569
3795,-0.381,294.6223265333985
3796,-0.068,294.5904390054385
3797,-0.21225,294.5678937474264
3798,-0.38925,294.6301680950528
3799,-0.272,294.56696804972063
3800,0.46375,294.5963348636813
3801,0.8005,294.6600958301319
3802,1.6015,294.43906945683585
3803,0.07275,294.6669697244286
3804,0.37875,294.61980815933293
3805,0.7665001,294.6306829055744
3806,0.9325001,294.71197639435655
3807,0.56925,294.60676620072354
3808,0.75025,294.57363162264284
3809,0.2055,294.6635531745927
3810,-0.00075,294.5610290610526
3811,0.30175,294.65315054524154
3812,0.8925,294.4560105203816
3813,0.047,294.5645064504547
3814,-0.185,294.4572988411173
3815,-0.03925,294.4849955848594
3816,0.28975,294.43483347791266
3817,0.13875,294.40202772510776
3818,0.2645,294.3760441820095
3819,0.4115,294.43186010243704
3820,0.18100000000000002,294.4417372686025
3821,0.35025,294.38839750363877
3822,-0.05925,294.5338568633592
3823,-0.85575,294.52516760825415
3824,-0.86625,294.4279194896001
3825,-1.228,294.50575794504306
3826,-0.85725,294.59087755032203
3827,-0.3255,294.50444393880167
3828,-0.03775,294.4861598670079
3829,0.20925,294.4516095715222
3830,0.3115,294.38646615259285
3831,-0.34675,294.3881793532367
3832,-0.34925,294.4590426346298
3833,0.32725,294.33801724629
3834,-0.2645,294.40891112055175
3835,-0.46425,294.44422904289974
3836,0.41225,294.4265975958241
3837,0.26875,294.4802323289198
3838,-0.013999999999999999,294.5891947720446
3839,-0.1045,294.54204108725
3840,-0.2095,294.453841846961
3841,-0.08175001,294.41410171059766
3842,0.6025,294.4135512176991
3843,0.80725,294.5026999685869
3844,0.978,294.27795218132155
3845,1.3455,294.5407307576559
