DateTime,Temperature,Dewpoint Temp,Humidity,Atmospheric Pressure,Wind Speed,Wind Direction,Solar Irradiance
2026-03-31 06:02:32,14.1,10.748,80,1013.3,2.8,90.5,-0.61
2026-03-31 06:02:42,14.1,10.864,81,1013.3,3.14,96.4,-0.568
2026-03-31 06:02:52,14.0,10.748,81,1013.3,3.3,93.3,-0.768
2026-03-31 06:03:02,14.1,10.864,81,1013.3,3.93,97.3,-0.788
2026-03-31 06:03:12,14.1,10.864,80,1013.3,3.44,94.5,-0.668
2026-03-31 06:03:22,14.1,10.9793,81,1013.3,2.6,102.0,-0.679
2026-03-31 06:03:32,14.1,10.864,81,1013.3,3.01,90.2,-0.575
2026-03-31 06:03:42,14.1,10.864,81,1013.3,2.84,86.8,-0.691
2026-03-31 06:03:52,14.1,10.748,80,1013.3,3.44,96.2,-0.683
2026-03-31 06:04:02,14.1,10.748,80,1013.2,4.54,95.9,-0.865
2026-03-31 06:04:12,14.4,10.864,80,1013.2,3.61,78.5,-0.672
2026-03-31 06:04:22,14.3,10.864,79,1013.3,2.56,93.3,-0.513
2026-03-31 06:04:32,14.2,10.748,80,1013.3,3.05,97.7,-0.421
2026-03-31 06:04:42,14.1,10.864,81,1013.3,3.12,89.6,-0.498
2026-03-31 06:04:52,14.1,10.748,80,1013.3,2.99,93.7,-0.544
2026-03-31 06:05:02,14.1,10.864,81,1013.3,3.02,98.0,-0.614
2026-03-31 06:05:12,14.1,10.748,81,1013.3,2.74,91.9,-0.633
2026-03-31 06:05:22,14.0,10.748,81,1013.3,2.74,90.4,-0.606
2026-03-31 06:05:32,14.0,10.748,81,1013.3,2.68,100.4,-0.591
2026-03-31 06:05:42,14.0,10.748,81,1013.3,3.06,98.4,-0.598
2026-03-31 06:05:52,13.9,10.748,81,1013.3,2.47,98.0,-0.691
2026-03-31 06:06:02,14.0,10.748,81,1013.3,2.71,95.3,-0.645
2026-03-31 06:06:12,14.0,10.748,81,1013.3,2.95,98.7,-0.753
2026-03-31 06:06:22,14.0,10.864,82,1013.3,2.87,107.4,-0.768
2026-03-31 06:06:32,14.1,10.748,80,1013.3,3.29,93.9,-0.687
2026-03-31 06:06:42,13.9,10.864,81,1013.3,3.52,92.8,-0.629
2026-03-31 06:06:52,13.9,10.748,81,1013.3,3.34,94.3,-0.757
2026-03-31 06:07:02,13.9,10.748,81,1013.3,2.49,89.2,-0.668
2026-03-31 06:07:12,13.9,10.748,81,1013.3,2.7,94.6,-0.656
2026-03-31 06:07:22,13.8,10.748,82,1013.3,3.26,93.3,-0.718
2026-03-31 06:07:32,13.9,10.864,82,1013.3,3.12,91.3,-0.803
2026-03-31 06:07:42,13.8,10.748,81,1013.3,3.37,93.5,-0.749
2026-03-31 06:07:52,13.8,10.748,82,1013.3,2.83,99.7,-0.687
2026-03-31 06:08:02,13.9,10.864,82,1013.3,2.54,94.7,-0.88
2026-03-31 06:08:12,14.1,10.748,80,1013.3,2.78,84.4,-0.672
2026-03-31 06:08:22,14.0,10.748,81,1013.3,2.86,90.2,-0.676
2026-03-31 06:08:32,13.9,10.748,81,1013.3,3.03,95.3,-0.691
2026-03-31 06:08:42,14.0,10.748,81,1013.3,2.62,104.3,-0.772
2026-03-31 06:08:52,13.9,10.748,81,1013.3,2.97,99.3,-0.741
2026-03-31 06:09:02,14.0,10.748,81,1013.3,2.53,93.4,-0.629
2026-03-31 06:09:12,14.0,10.748,81,1013.3,3.46,102.7,-0.749
2026-03-31 06:09:22,14.1,10.6311,80,1013.3,2.7,102.3,-0.66
2026-03-31 06:09:32,14.0,10.864,82,1013.3,2.23,86.7,-0.629
2026-03-31 06:09:42,13.9,10.748,81,1013.3,2.67,91.1,-0.699
2026-03-31 06:09:52,14.0,10.748,81,1013.3,2.52,101.3,-0.687
2026-03-31 06:10:02,14.0,10.864,81,1013.3,2.91,95.2,-0.683
2026-03-31 06:10:12,14.1,10.864,81,1013.3,3.11,98.7,-0.703
2026-03-31 06:10:22,13.9,10.748,81,1013.3,3.09,93.9,-0.714
2026-03-31 06:10:32,14.0,10.748,81,1013.3,2.67,90.5,-0.672
2026-03-31 06:10:42,14.0,10.6311,81,1013.3,2.57,88.0,-0.695
2026-03-31 06:10:52,14.0,10.748,81,1013.3,2.96,93.2,-0.664
2026-03-31 06:11:02,14.0,10.748,81,1013.3,3.2,95.8,-0.776
2026-03-31 06:11:12,14.1,10.748,80,1013.3,3.7,87.3,-0.722
2026-03-31 06:11:22,14.1,10.748,80,1013.3,2.67,104.5,-0.73
2026-03-31 06:11:32,14.0,10.748,81,1013.3,2.38,99.2,-0.676
2026-03-31 06:11:42,14.0,10.748,80,1013.3,2.69,88.7,-0.734
2026-03-31 06:11:52,14.1,10.748,80,1013.3,3.15,87.6,-0.734
2026-03-31 06:12:02,14.0,10.748,80,1013.3,3.4,95.4,-0.768
2026-03-31 06:12:12,14.0,10.748,81,1013.3,3.27,97.6,-0.676
2026-03-31 06:12:22,14.0,10.748,81,1013.3,3.45,94.3,-0.811
2026-03-31 06:12:32,14.1,10.864,80,1013.3,3.21,91.8,-0.71
2026-03-31 06:12:42,14.0,10.748,81,1013.3,3.48,93.1,-0.707
2026-03-31 06:12:52,14.0,10.748,81,1013.3,2.99,100.7,-0.683
2026-03-31 06:13:02,13.9,10.748,81,1013.3,2.71,103.4,-0.672
2026-03-31 06:13:12,14.0,10.748,81,1013.3,3.62,89.9,-0.699
2026-03-31 06:13:22,14.1,10.748,80,1013.3,3.8,84.3,-0.699
2026-03-31 06:13:32,14.1,10.748,80,1013.3,3.15,86.4,-0.541
2026-03-31 06:13:42,14.0,10.748,80,1013.3,3.26,94.9,-0.568
2026-03-31 06:13:52,14.0,10.748,81,1013.3,3.26,98.4,-0.583
2026-03-31 06:14:02,13.9,10.748,81,1013.3,3.74,102.4,-0.656
2026-03-31 06:14:12,13.9,10.6311,81,1013.3,3.19,91.6,-0.556
2026-03-31 06:14:22,13.9,10.6311,81,1013.3,3.1,93.1,-0.734
2026-03-31 06:14:32,13.9,10.748,81,1013.3,3.25,91.2,-0.795
2026-03-31 06:14:42,13.9,10.748,81,1013.3,3.5,91.0,-0.687
2026-03-31 06:14:52,13.9,10.748,81,1013.3,2.93,95.3,-0.676
2026-03-31 06:15:02,13.9,10.748,81,1013.3,3.01,91.5,-0.703
2026-03-31 06:15:12,13.8,10.748,82,1013.3,2.91,97.1,-0.672
2026-03-31 06:15:22,13.8,10.748,82,1013.4,2.48,95.4,-0.66
2026-03-31 06:15:32,13.8,10.748,82,1013.3,2.93,95.0,-0.749
2026-03-31 06:15:42,13.8,10.748,82,1013.3,2.9,92.3,-0.699
2026-03-31 06:15:52,13.8,10.748,82,1013.3,3.0,95.8,-0.772
2026-03-31 06:16:02,13.8,10.748,82,1013.3,3.09,99.6,-0.811
2026-03-31 06:16:12,13.8,10.6311,81,1013.3,2.47,105.9,-0.749
2026-03-31 06:16:22,13.8,10.748,82,1013.3,2.67,88.0,-0.78
2026-03-31 06:16:32,13.8,10.748,82,1013.4,2.47,92.8,-0.749
2026-03-31 06:16:42,13.8,10.748,81,1013.3,2.91,90.7,-0.726
2026-03-31 06:16:52,13.8,10.748,82,1013.3,2.73,102.1,-0.796
2026-03-31 06:17:02,13.8,10.748,82,1013.3,2.19,96.9,-0.769
2026-03-31 06:17:12,13.8,10.748,82,1013.4,2.94,107.4,-0.861
2026-03-31 06:17:22,13.8,10.6311,81,1013.3,2.5,96.2,-0.884
2026-03-31 06:17:32,13.8,10.748,82,1013.4,2.42,100.8,-0.715
2026-03-31 06:17:42,13.9,10.748,81,1013.4,2.89,97.3,-0.78
2026-03-31 06:17:52,13.8,10.748,82,1013.3,2.89,94.9,-0.803
2026-03-31 06:18:02,13.8,10.748,81,1013.3,2.89,96.7,-0.742
2026-03-31 06:18:12,13.8,10.6311,81,1013.3,2.97,100.8,-0.865
2026-03-31 06:18:22,13.8,10.748,81,1013.3,3.1,97.2,-0.722
2026-03-31 06:18:32,13.9,10.6311,81,1013.4,2.28,94.7,-0.78
2026-03-31 06:18:42,13.9,10.6311,81,1013.3,2.1,106.1,-0.815
2026-03-31 06:18:52,13.9,10.748,81,1013.3,2.64,97.9,-0.769
2026-03-31 06:19:02,13.9,10.748,81,1013.3,2.73,107.7,-0.769
2026-03-31 06:19:12,13.9,10.748,81,1013.4,2.76,100.8,-0.765
2026-03-31 06:19:22,13.9,10.748,81,1013.3,1.84,108.8,-0.691
2026-03-31 06:19:32,13.9,10.748,81,1013.3,2.96,94.4,-0.715
2026-03-31 06:19:42,13.8,10.748,82,1013.3,2.83,97.9,-0.742
2026-03-31 06:19:52,13.8,10.864,82,1013.3,3.17,107.4,-0.807
2026-03-31 06:20:02,13.9,10.748,81,1013.3,2.92,105.4,-0.865
2026-03-31 06:20:12,13.9,10.864,81,1013.3,3.0,98.1,-0.699
2026-03-31 06:20:22,13.9,10.748,81,1013.4,2.61,98.8,-0.722
2026-03-31 06:20:32,13.9,10.748,81,1013.3,2.67,95.1,-0.753
2026-03-31 06:20:42,13.9,10.748,81,1013.3,2.28,101.4,-0.834
2026-03-31 06:20:52,14.0,10.748,81,1013.3,2.39,99.9,-0.749
2026-03-31 06:21:02,14.0,10.748,81,1013.4,1.81,105.9,-0.738
2026-03-31 06:21:12,13.9,10.748,82,1013.3,2.9,98.1,-0.734
2026-03-31 06:21:22,13.8,10.748,81,1013.3,3.03,98.5,-0.788
2026-03-31 06:21:32,13.8,10.748,81,1013.3,2.52,99.8,-0.78
2026-03-31 06:21:42,13.8,10.6311,81,1013.3,2.9,104.6,-0.807
2026-03-31 06:21:52,13.9,10.748,81,1013.3,2.34,93.0,-0.815
2026-03-31 06:22:02,13.8,10.6311,81,1013.3,3.2,94.5,-0.734
2026-03-31 06:22:12,13.8,10.748,82,1013.3,3.02,91.5,-0.773
2026-03-31 06:22:22,13.8,10.748,82,1013.3,2.87,92.3,-0.715
2026-03-31 06:22:32,13.8,10.748,82,1013.3,2.88,91.5,-0.811
2026-03-31 06:22:42,13.8,10.748,82,1013.3,2.8,93.8,-0.784
2026-03-31 06:22:52,13.8,10.748,81,1013.3,2.68,91.8,-0.792
2026-03-31 06:23:02,13.8,10.748,82,1013.3,2.38,87.7,-0.842
2026-03-31 06:23:12,13.8,10.748,82,1013.3,2.4,92.8,-0.792
2026-03-31 06:23:22,13.8,10.6311,81,1013.3,2.42,95.2,-0.749
2026-03-31 06:23:32,13.8,10.748,81,1013.3,2.12,99.1,-0.695
2026-03-31 06:23:42,13.9,10.748,81,1013.3,2.24,101.7,-0.707
2026-03-31 06:23:52,13.9,10.748,81,1013.3,2.48,97.6,-0.715
2026-03-31 06:24:02,13.9,10.6311,81,1013.4,2.61,98.0,-0.827
2026-03-31 06:24:12,13.9,10.748,81,1013.3,2.27,98.1,-0.807
2026-03-31 06:24:22,13.8,10.6311,81,1013.3,2.77,92.1,-0.796
2026-03-31 06:24:32,13.9,10.748,82,1013.3,2.74,100.4,-0.734
2026-03-31 06:24:42,13.8,10.748,82,1013.3,2.52,95.5,-0.753
2026-03-31 06:24:52,13.8,10.748,82,1013.3,2.63,92.1,-0.73
2026-03-31 06:25:02,13.8,10.6311,81,1013.4,2.34,90.9,-0.8
2026-03-31 06:25:12,13.9,10.748,81,1013.3,2.48,94.4,-0.792
2026-03-31 06:25:22,13.9,10.748,81,1013.3,2.94,101.5,-0.773
2026-03-31 06:25:32,13.9,10.6311,81,1013.3,2.51,111.3,-0.761
2026-03-31 06:25:42,13.9,10.748,81,1013.3,2.94,94.2,-0.769
2026-03-31 06:25:52,13.9,10.864,82,1013.3,2.64,87.3,-0.719
2026-03-31 06:26:02,13.9,10.748,81,1013.3,2.62,93.0,-0.61
2026-03-31 06:26:12,13.9,10.6311,81,1013.3,2.81,102.9,-0.753
2026-03-31 06:26:22,13.9,10.748,81,1013.3,2.92,101.5,-0.804
2026-03-31 06:26:32,14.0,10.748,81,1013.3,3.32,100.4,-0.749
2026-03-31 06:26:42,14.1,10.748,80,1013.4,2.92,98.6,-0.834
2026-03-31 06:26:52,14.0,10.6311,80,1013.4,2.6,96.7,-0.734
2026-03-31 06:27:02,14.0,10.748,81,1013.4,2.63,104.5,-0.746
2026-03-31 06:27:12,13.9,10.748,81,1013.4,1.95,110.4,-0.653
2026-03-31 06:27:22,13.9,10.6311,81,1013.4,2.44,103.2,-0.765
2026-03-31 06:27:32,13.9,10.748,81,1013.4,2.16,96.4,-0.765
2026-03-31 06:27:42,14.0,10.748,81,1013.4,2.67,91.0,-0.699
2026-03-31 06:27:52,13.9,10.748,81,1013.4,3.24,98.4,-0.738
2026-03-31 06:28:02,13.9,10.748,81,1013.4,3.01,104.4,-0.807
2026-03-31 06:28:12,13.9,10.6311,81,1013.4,2.15,100.2,-0.765
2026-03-31 06:28:22,13.9,10.6311,81,1013.4,2.58,98.5,-0.73
2026-03-31 06:28:32,13.9,10.748,81,1013.4,2.54,103.6,-0.827
2026-03-31 06:28:42,13.9,10.748,81,1013.4,2.79,105.6,-0.85
2026-03-31 06:28:52,13.9,10.6311,81,1013.4,2.67,102.6,-0.796
2026-03-31 06:29:02,13.9,10.748,82,1013.4,2.6,92.1,-0.622
2026-03-31 06:29:12,13.9,10.748,81,1013.4,2.41,103.2,-0.746
2026-03-31 06:29:22,13.9,10.748,81,1013.4,2.73,102.1,-0.703
2026-03-31 06:29:32,13.9,10.748,81,1013.4,2.67,104.9,-0.831
2026-03-31 06:29:42,13.8,10.748,81,1013.4,3.15,104.3,-0.831
2026-03-31 06:29:52,13.8,10.748,81,1013.4,3.23,102.1,-0.757
2026-03-31 06:30:02,13.8,10.748,82,1013.4,2.88,101.0,-0.765
2026-03-31 06:30:12,13.9,10.748,81,1013.4,2.72,101.6,-0.831
2026-03-31 06:30:22,14.1,10.748,80,1013.4,2.53,102.7,-0.811
2026-03-31 06:30:32,14.0,10.748,80,1013.4,2.71,98.2,-0.684
2026-03-31 06:30:42,13.9,10.748,81,1013.4,2.04,91.8,-0.641
2026-03-31 06:30:52,13.9,10.748,81,1013.4,1.61,106.8,-0.664
2026-03-31 06:31:02,13.9,10.748,81,1013.4,1.79,101.3,-0.626
2026-03-31 06:31:12,13.9,10.748,82,1013.4,2.35,104.0,-0.784
2026-03-31 06:31:22,13.9,10.6311,81,1013.4,2.81,95.5,-0.792
2026-03-31 06:31:32,13.9,10.748,82,1013.4,2.33,98.7,-0.699
2026-03-31 06:31:42,13.9,10.748,81,1013.4,2.88,103.6,-0.823
2026-03-31 06:31:52,13.9,10.748,81,1013.4,2.58,96.2,-0.804
2026-03-31 06:32:02,14.0,10.748,80,1013.4,2.96,99.6,-0.777
2026-03-31 06:32:12,13.9,10.864,82,1013.4,2.99,106.3,-0.692
2026-03-31 06:32:22,13.8,10.748,82,1013.4,2.76,101.5,-0.765
2026-03-31 06:32:32,13.8,10.748,81,1013.4,2.66,101.2,-0.742
2026-03-31 06:32:42,13.8,10.748,82,1013.4,2.98,102.5,-0.784
2026-03-31 06:32:52,13.9,10.748,81,1013.4,3.38,97.9,-0.653
2026-03-31 06:33:02,13.8,10.748,82,1013.4,3.27,97.7,-0.777
2026-03-31 06:33:12,13.8,10.748,82,1013.4,3.23,98.7,-0.734
2026-03-31 06:33:22,13.8,10.748,82,1013.4,2.73,103.0,-0.78
2026-03-31 06:33:32,13.8,10.6311,81,1013.4,2.49,109.3,-0.757
2026-03-31 06:33:42,13.9,10.748,81,1013.4,2.43,98.7,-0.804
2026-03-31 06:33:52,13.9,10.6311,81,1013.4,2.92,107.5,-0.78
2026-03-31 06:34:02,13.9,10.748,81,1013.3,2.72,94.0,-0.688
2026-03-31 06:34:12,13.9,10.748,82,1013.4,2.98,100.1,-0.804
2026-03-31 06:34:22,13.8,10.748,82,1013.4,2.89,97.2,-0.834
2026-03-31 06:34:32,13.8,10.748,81,1013.3,2.74,92.5,-0.788
2026-03-31 06:34:42,13.8,10.748,82,1013.3,3.18,102.1,-0.881
2026-03-31 06:34:52,13.8,10.748,81,1013.4,2.61,112.1,-0.78
2026-03-31 06:35:02,13.9,10.748,81,1013.4,2.51,102.4,-0.885
2026-03-31 06:35:12,14.1,10.748,80,1013.4,2.68,105.4,-0.78
2026-03-31 06:35:22,14.0,10.748,80,1013.3,3.18,103.3,-0.73
2026-03-31 06:35:32,13.9,10.748,81,1013.3,2.86,99.4,-0.68
2026-03-31 06:35:42,13.9,10.748,81,1013.4,2.71,101.2,-0.788
2026-03-31 06:35:52,13.9,10.748,81,1013.3,2.83,96.5,-0.773
2026-03-31 06:36:02,14.0,10.748,81,1013.4,2.75,100.4,-0.75
2026-03-31 06:36:12,13.9,10.748,81,1013.3,3.07,94.9,-0.684
2026-03-31 06:36:22,13.8,10.748,82,1013.4,2.3,86.8,-0.73
2026-03-31 06:36:32,13.9,10.6311,81,1013.4,2.8,101.7,-0.804
2026-03-31 06:36:42,13.8,10.748,82,1013.4,2.98,103.0,-0.722
2026-03-31 06:36:52,13.8,10.748,81,1013.3,2.48,93.6,-0.765
2026-03-31 06:37:02,13.9,10.748,82,1013.4,2.93,101.4,-0.9
2026-03-31 06:37:12,13.8,10.6311,81,1013.4,1.98,106.8,-0.784
2026-03-31 06:37:22,13.8,10.748,82,1013.4,2.33,95.6,-0.749
2026-03-31 06:37:32,13.8,10.748,82,1013.4,2.85,93.5,-0.8
2026-03-31 06:37:42,13.8,10.6311,81,1013.4,2.83,97.6,-0.68
2026-03-31 06:37:52,13.8,10.6311,81,1013.4,2.8,99.4,-0.753
2026-03-31 06:38:02,13.8,10.748,82,1013.3,2.91,97.5,-0.858
2026-03-31 06:38:12,13.8,10.748,82,1013.4,2.71,107.4,-0.792
2026-03-31 06:38:22,13.8,10.6311,82,1013.4,2.96,102.1,-0.827
2026-03-31 06:38:32,13.9,10.748,81,1013.3,2.84,96.7,-0.815
2026-03-31 06:38:42,13.8,10.6311,81,1013.4,2.65,106.7,-0.892
2026-03-31 06:38:52,13.8,10.748,82,1013.4,2.55,98.5,-0.811
2026-03-31 06:39:02,13.8,10.748,82,1013.4,2.74,104.4,-0.85
2026-03-31 06:39:12,13.9,10.748,82,1013.4,3.16,102.6,-0.873
2026-03-31 06:39:22,13.9,10.748,81,1013.4,2.82,103.6,-0.842
2026-03-31 06:39:32,13.8,10.748,81,1013.4,1.83,90.8,-0.695
2026-03-31 06:39:42,13.8,10.748,82,1013.4,2.4,99.1,-0.753
2026-03-31 06:39:52,13.8,10.748,82,1013.4,2.83,100.5,-0.842
2026-03-31 06:40:02,13.8,10.6311,81,1013.4,2.75,96.1,-0.819
2026-03-31 06:40:12,13.8,10.748,82,1013.3,2.68,102.5,-0.881
2026-03-31 06:40:22,13.8,10.748,82,1013.4,2.41,91.8,-0.769
2026-03-31 06:40:32,13.8,10.6311,81,1013.4,2.34,97.4,-0.831
2026-03-31 06:40:42,13.8,10.748,81,1013.4,2.49,101.0,-0.753
2026-03-31 06:40:52,13.8,10.6311,81,1013.4,3.29,93.1,-0.761
2026-03-31 06:41:02,13.8,10.6311,81,1013.4,2.56,93.3,-0.777
2026-03-31 06:41:12,13.8,10.6311,81,1013.4,2.91,89.1,-0.734
2026-03-31 06:41:22,13.8,10.748,82,1013.4,2.58,93.2,-0.792
2026-03-31 06:41:32,13.8,10.6311,81,1013.4,2.83,96.2,-0.835
2026-03-31 06:41:42,13.8,10.748,82,1013.4,2.61,96.7,-0.784
2026-03-31 06:41:52,13.8,10.748,82,1013.4,2.59,112.8,-0.8
2026-03-31 06:42:02,13.8,10.6311,81,1013.4,2.74,101.8,-0.862
2026-03-31 06:42:12,13.8,10.748,82,1013.4,2.48,106.2,-0.939
2026-03-31 06:42:22,13.8,10.6311,82,1013.4,3.33,99.5,-0.947
2026-03-31 06:42:32,13.9,10.748,82,1013.4,2.6,103.3,-0.885
2026-03-31 06:42:42,13.9,10.6311,81,1013.4,2.99,101.7,-0.726
2026-03-31 06:42:52,13.8,10.6311,81,1013.4,3.45,105.9,-0.8
2026-03-31 06:43:02,13.8,10.6311,81,1013.4,3.12,102.3,-0.742
2026-03-31 06:43:12,13.8,10.6311,82,1013.4,2.83,106.2,-0.746
2026-03-31 06:43:22,13.7,10.748,82,1013.4,3.32,94.1,-0.738
2026-03-31 06:43:32,13.7,10.6311,82,1013.3,3.54,96.3,-0.726
2026-03-31 06:43:42,13.7,10.748,82,1013.4,3.22,95.9,-0.742
2026-03-31 06:43:52,13.7,10.748,82,1013.4,3.34,98.1,-0.738
2026-03-31 06:44:02,13.7,10.6311,82,1013.4,2.85,109.8,-0.734
2026-03-31 06:44:12,13.7,10.748,82,1013.4,2.65,100.4,-0.788
2026-03-31 06:44:22,13.7,10.748,82,1013.4,2.84,91.6,-0.811
2026-03-31 06:44:32,13.7,10.6311,82,1013.4,3.39,91.8,-0.765
2026-03-31 06:44:42,13.8,10.748,82,1013.4,3.18,98.9,-0.723
2026-03-31 06:44:52,13.8,10.6311,82,1013.4,2.64,102.2,-0.761
2026-03-31 06:45:02,13.8,10.748,82,1013.4,2.76,107.3,-0.765
2026-03-31 06:45:12,13.8,10.6311,81,1013.4,3.6,99.1,-0.796
2026-03-31 06:45:22,13.8,10.748,82,1013.4,3.65,101.2,-0.8
2026-03-31 06:45:32,13.9,10.6311,81,1013.4,3.72,98.3,-0.773
2026-03-31 06:45:42,13.8,10.748,82,1013.3,3.27,98.3,-0.61
2026-03-31 06:45:52,13.8,10.748,82,1013.4,3.3,104.8,-0.723
2026-03-31 06:46:02,13.8,10.6311,82,1013.3,2.96,98.2,-0.734
2026-03-31 06:46:12,13.8,10.6311,82,1013.4,3.16,93.4,-0.707
2026-03-31 06:46:22,13.8,10.6311,81,1013.4,2.77,93.2,-0.761
2026-03-31 06:46:32,13.8,10.6311,82,1013.4,2.78,106.6,-0.815
2026-03-31 06:46:42,13.8,10.6311,82,1013.4,3.23,91.4,-0.738
2026-03-31 06:46:52,13.7,10.6311,82,1013.4,3.15,97.5,-0.75
2026-03-31 06:47:02,13.7,10.6311,81,1013.4,2.81,94.1,-0.773
2026-03-31 06:47:12,13.7,10.6311,82,1013.3,3.35,95.5,-0.773
2026-03-31 06:47:22,13.7,10.6311,82,1013.4,2.79,107.7,-0.827
2026-03-31 06:47:32,13.7,10.5134,81,1013.4,2.46,100.6,-0.784
2026-03-31 06:47:42,13.8,10.6311,81,1013.4,2.8,102.1,-0.896
2026-03-31 06:47:52,13.9,10.6311,81,1013.4,2.23,100.7,-0.788
2026-03-31 06:48:02,13.8,10.6311,81,1013.4,2.78,99.7,-0.668
2026-03-31 06:48:12,13.8,10.6311,82,1013.4,2.89,102.5,-0.753
2026-03-31 06:48:22,13.8,10.6311,82,1013.4,3.16,103.4,-0.696
2026-03-31 06:48:32,13.7,10.6311,82,1013.4,2.75,98.0,-0.757
2026-03-31 06:48:42,13.8,10.6311,82,1013.4,2.97,103.0,-0.827
2026-03-31 06:48:52,13.7,10.748,82,1013.4,3.27,105.9,-0.777
2026-03-31 06:49:02,13.8,10.6311,82,1013.4,2.86,106.2,-0.742
2026-03-31 06:49:12,13.8,10.6311,81,1013.4,3.17,99.9,-0.808
2026-03-31 06:49:22,13.8,10.748,82,1013.4,3.18,106.0,-0.792
2026-03-31 06:49:32,13.7,10.6311,81,1013.4,3.42,100.0,-0.796
2026-03-31 06:49:42,13.7,10.748,82,1013.4,3.06,98.7,-0.846
2026-03-31 06:49:52,13.7,10.6311,82,1013.4,2.92,101.1,-0.734
2026-03-31 06:50:02,13.7,10.6311,82,1013.4,2.87,98.5,-0.757
2026-03-31 06:50:12,13.6,10.6311,82,1013.4,2.62,103.9,-0.827
2026-03-31 06:50:22,13.7,10.6311,82,1013.4,2.89,102.8,-0.85
2026-03-31 06:50:32,13.7,10.6311,82,1013.4,2.54,99.1,-0.846
2026-03-31 06:50:42,13.7,10.6311,82,1013.4,2.83,97.3,-0.862
2026-03-31 06:50:52,13.7,10.748,82,1013.4,2.88,97.8,-0.869
2026-03-31 06:51:02,13.7,10.748,82,1013.4,3.06,91.4,-0.939
2026-03-31 06:51:12,13.7,10.6311,82,1013.4,3.02,89.6,-0.796
2026-03-31 06:51:22,13.7,10.6311,82,1013.4,3.14,95.2,-0.792
2026-03-31 06:51:32,13.7,10.6311,82,1013.4,2.87,92.5,-0.75
2026-03-31 06:51:42,13.7,10.6311,81,1013.4,2.39,95.9,-0.784
2026-03-31 06:51:52,13.7,10.6311,81,1013.4,2.66,86.9,-0.815
2026-03-31 06:52:02,13.7,10.6311,82,1013.4,3.19,90.5,-0.842
2026-03-31 06:52:12,13.7,10.6311,81,1013.4,2.63,86.1,-0.811
2026-03-31 06:52:22,13.7,10.6311,82,1013.4,2.8,90.6,-0.904
2026-03-31 06:52:32,13.7,10.6311,81,1013.4,2.85,100.2,-0.862
2026-03-31 06:52:42,13.7,10.6311,82,1013.4,2.62,105.7,-0.769
2026-03-31 06:52:52,13.7,10.6311,82,1013.4,3.04,100.1,-0.846
2026-03-31 06:53:02,13.7,10.6311,81,1013.4,2.69,92.4,-0.819
2026-03-31 06:53:12,13.7,10.6311,81,1013.4,2.6,106.4,-0.831
2026-03-31 06:53:22,13.7,10.6311,82,1013.4,2.21,103.2,-0.785
2026-03-31 06:53:32,13.8,10.6311,81,1013.4,2.62,94.3,-0.707
2026-03-31 06:53:42,13.7,10.6311,82,1013.4,2.99,94.5,-0.839
2026-03-31 06:53:52,13.7,10.6311,82,1013.4,3.31,90.7,-0.788
2026-03-31 06:54:02,13.7,10.6311,82,1013.4,2.72,91.5,-0.761
2026-03-31 06:54:12,13.7,10.6311,82,1013.4,2.87,104.9,-0.761
2026-03-31 06:54:22,13.7,10.6311,82,1013.3,3.38,100.6,-0.727
2026-03-31 06:54:32,13.7,10.6311,82,1013.4,3.29,93.6,-0.9
2026-03-31 06:54:42,13.8,10.6311,81,1013.4,3.06,92.3,-0.792
2026-03-31 06:54:52,13.7,10.6311,81,1013.4,2.58,97.3,-0.73
2026-03-31 06:55:02,13.7,10.6311,81,1013.4,3.1,102.7,-0.723
2026-03-31 06:55:12,13.7,10.6311,82,1013.3,3.19,98.6,-0.734
2026-03-31 06:55:22,13.7,10.6311,82,1013.4,2.97,104.5,-0.734
2026-03-31 06:55:32,13.7,10.6311,82,1013.4,3.49,100.8,-0.75
2026-03-31 06:55:42,13.6,10.6311,82,1013.4,3.56,93.5,-0.819
2026-03-31 06:55:52,13.7,10.6311,82,1013.4,3.31,97.3,-0.738
2026-03-31 06:56:02,13.7,10.6311,82,1013.4,2.52,105.8,-0.719
2026-03-31 06:56:12,13.7,10.748,82,1013.4,2.69,97.3,-0.792
2026-03-31 06:56:22,13.7,10.6311,82,1013.4,3.52,97.1,-0.87
2026-03-31 06:56:32,13.7,10.5134,81,1013.4,3.73,97.3,-0.931
2026-03-31 06:56:42,13.7,10.6311,82,1013.4,4.04,96.8,-0.893
2026-03-31 06:56:52,14.0,10.5134,80,1013.4,3.46,78.5,-1.059
2026-03-31 06:57:02,14.3,10.6311,78,1013.4,2.62,90.5,-0.526
2026-03-31 06:57:12,14.0,10.748,81,1013.4,2.56,105.7,-0.653
2026-03-31 06:57:22,13.9,10.6311,81,1013.4,3.14,103.9,-0.599
2026-03-31 06:57:32,13.8,10.6311,81,1013.4,2.12,101.8,-0.533
2026-03-31 06:57:42,13.8,10.6311,81,1013.4,2.94,100.1,-0.676
2026-03-31 06:57:52,13.8,10.6311,81,1013.4,2.87,100.1,-0.788
2026-03-31 06:58:02,13.8,10.6311,81,1013.4,3.01,97.9,-0.792
2026-03-31 06:58:12,13.7,10.748,82,1013.4,3.23,100.6,-0.715
2026-03-31 06:58:22,13.7,10.6311,82,1013.4,3.6,94.5,-0.672
2026-03-31 06:58:32,13.7,10.6311,82,1013.5,3.08,103.9,-0.676
